err	1.0,1.0,0.0
escort	1.0,1.0,0.0
especially	1.0,1.0,0.0
essence	1.0,1.0,0.0
essential	2.0,1.0,0.0
essex	1.0,1.0,0.0
establishments	1.0,1.0,0.0
estate	1.0,1.0,0.0
esteem	1.0,2.0,0.0
estimate	2.0,1.0,0.0
eternal	2.0,1.0,0.0
ethics	1.0,1.0,0.0
europe	1.0,1.0,0.0
even	8.0,1.0,0.0
event	1.0,1.0,0.0
events	2.0,1.0,0.0
ever	4.0,1.0,0.0
everblessed	1.0,1.0,0.0
evermore	1.0,1.0,0.0
every	18.0,1.1666666666666667,0.13888888888888862
everybody	1.0,1.0,0.0
everything	4.0,1.0,0.0
everywhere	3.0,1.0,0.0
evidence	1.0,1.0,0.0
evil	1.0,1.0,0.0
exact	1.0,1.0,0.0
examining	1.0,1.0,0.0
example	1.0,1.0,0.0
examples	1.0,1.0,0.0
excellent	1.0,1.0,0.0
exception	1.0,1.0,0.0
exchange	1.0,1.0,0.0
exclude	2.0,1.0,0.0
exercise	1.0,1.0,0.0
exercises	1.0,1.0,0.0
exerts	1.0,1.0,0.0
exhausted	1.0,1.0,0.0
exhaustible	1.0,1.0,0.0
exhibited	1.0,1.0,0.0
exist	2.0,1.0,0.0
existed	1.0,1.0,0.0
existence	1.0,1.0,0.0
exists	1.0,1.0,0.0
expect	1.0,1.0,0.0
expectation	1.0,1.0,0.0
expediency	1.0,1.0,0.0
experience	3.0,1.0,0.0
expiate	1.0,1.0,0.0
expiation	1.0,1.0,0.0
explain	1.0,2.0,0.0
explained	1.0,1.0,0.0
explains	1.0,1.0,0.0
explanation	1.0,1.0,0.0
explore	1.0,1.0,0.0
express	1.0,1.0,0.0
expression	4.0,1.0,0.0
extemporaneous	1.0,1.0,0.0
extent	1.0,1.0,0.0
extenuation	1.0,1.0,0.0
external	1.0,1.0,0.0
extra	1.0,1.0,0.0
eye	6.0,1.0,0.0
eyes	6.0,1.0,0.0
fable	1.0,1.0,0.0
fables	1.0,1.0,0.0
face	6.0,1.3333333333333333,0.5555555555555558
faces	2.0,1.5,0.25
fact	8.0,1.125,0.109375
facts	2.0,1.0,0.0
faculties	2.0,1.0,0.0
fail	1.0,1.0,0.0
fails	2.0,1.0,0.0
faint	1.0,1.0,0.0
faintest	1.0,1.0,0.0
faith	2.0,1.0,0.0
faithful	1.0,1.0,0.0
faithfully	1.0,1.0,0.0
fall	2.0,1.0,0.0
falling	1.0,1.0,0.0
falls	2.0,1.0,0.0
false	3.0,1.3333333333333333,0.22222222222222232
familiar	1.0,1.0,0.0
family	1.0,1.0,0.0
fancy	2.0,1.0,0.0
far	1.0,1.0,0.0
farmer	1.0,1.0,0.0
farms	1.0,1.0,0.0
faroff	1.0,1.0,0.0
fascination	1.0,1.0,0.0
fast	2.0,1.0,0.0
fatal	2.0,1.0,0.0
fate	2.0,1.0,0.0
father	4.0,1.0,0.0
fault	1.0,1.0,0.0
faults	1.0,1.0,0.0
favorable	1.0,1.0,0.0
fear	4.0,1.0,0.0
feel	4.0,1.0,0.0
feels	3.0,1.3333333333333333,0.22222222222222232
feet	6.0,1.0,0.0
fellows	1.0,1.0,0.0
felt	1.0,1.0,0.0
feminine	1.0,1.0,0.0
few	5.0,1.4,0.24000000000000044
field	2.0,1.0,0.0
fife	1.0,1.0,0.0
figure	1.0,1.0,0.0
fill	2.0,1.0,0.0
fills	1.0,1.0,0.0
find	4.0,1.0,0.0
finding	2.0,1.0,0.0
finds	1.0,1.0,0.0
fine	2.0,1.0,0.0
finest	1.0,1.0,0.0
finger	1.0,1.0,0.0
fire	1.0,1.0,0.0
firm	3.0,1.0,0.0
firmament	1.0,1.0,0.0
first	7.0,1.0,0.0
fishing	1.0,1.0,0.0
fitted	1.0,1.0,0.0
five	1.0,1.0,0.0
flashes	1.0,1.0,0.0
fled	1.0,1.0,0.0
flee	1.0,1.0,0.0
fleeing	1.0,1.0,0.0
flesh	3.0,1.0,0.0
fletcher's	1.0,1.0,0.0
flourished	1.0,1.0,0.0
flower	1.0,1.0,0.0
flung	1.0,1.0,0.0
folk	1.0,1.0,0.0
follow	4.0,1.0,0.0
followed	1.0,1.0,0.0
folly	1.0,1.0,0.0
fool's	1.0,1.0,0.0
foolish	4.0,1.0,0.0
foolishly	1.0,1.0,0.0
fools	1.0,1.0,0.0
footprints	1.0,1.0,0.0
for	39.0,1.8205128205128205,1.019066403681788
forbear	1.0,1.0,0.0
forbidding	1.0,1.0,0.0
force	8.0,1.125,0.109375
forced	3.0,1.0,0.0
foregone	1.0,1.0,0.0
foreign	4.0,1.75,0.1875
foresee	1.0,1.0,0.0
forever	1.0,1.0,0.0
foreworld	1.0,1.0,0.0
forget	1.0,1.0,0.0
forgotten	1.0,1.0,0.0
form	1.0,1.0,0.0
former	2.0,1.0,0.0
formidable	2.0,1.0,0.0
forms	2.0,1.0,0.0
forth	2.0,1.0,0.0
fortune	4.0,1.0,0.0
forward	1.0,1.0,0.0
fosters	1.0,1.0,0.0
found	3.0,1.0,0.0
founder	1.0,1.0,0.0
fountain	1.0,1.0,0.0
four	3.0,1.3333333333333333,0.22222222222222232
fourier	1.0,1.0,0.0
fox	2.0,1.0,0.0
franklin	2.0,1.0,0.0
friend	4.0,1.25,0.1875
friend's	1.0,1.0,0.0
friends	4.0,1.0,0.0
from	27.0,1.5555555555555556,1.6543209876543212
fulfill	1.0,1.0,0.0
full	1.0,1.0,0.0
fullblown	1.0,1.0,0.0
fullness	1.0,1.0,0.0
fully	1.0,1.0,0.0
future	3.0,1.0,0.0
gain	1.0,1.0,0.0
gains	1.0,1.0,0.0
galileo	2.0,1.0,0.0
gamble	1.0,1.0,0.0
game	1.0,1.0,0.0
garnished	1.0,1.0,0.0
gather	1.0,1.0,0.0
gaudier	1.0,1.0,0.0
gauge	1.0,1.0,0.0
gay	2.0,1.0,0.0
gazetted	1.0,1.0,0.0
general	1.0,1.0,0.0
genesis	1.0,1.0,0.0
geneva	1.0,1.0,0.0
genius	9.0,1.1111111111111112,0.0987654320987652
gentlemen	1.0,1.0,0.0
gentlest	1.0,1.0,0.0
genuine	3.0,1.3333333333333333,0.22222222222222232
get	1.0,1.0,0.0
giant	1.0,1.0,0.0
gift	2.0,1.0,0.0
gifts	1.0,1.0,0.0
gild	1.0,1.0,0.0
girl	1.0,1.0,0.0
give	4.0,1.25,0.1875
given	2.0,1.0,0.0
gives	1.0,1.0,0.0
giveth	1.0,1.0,0.0
gladly	1.0,1.0,0.0
gleam	1.0,1.0,0.0
glittering	1.0,1.0,0.0
globe	1.0,1.0,0.0
go	8.0,1.25,0.4375
god	13.0,1.4615384615384615,0.5562130177514799
godlike	2.0,1.0,0.0
gods	2.0,1.5,0.25
goes	5.0,1.0,0.0
gong	1.0,1.0,0.0
good	14.0,1.2857142857142858,0.3469387755102038
goodhumored	1.0,1.0,0.0
goodis	1.0,1.0,0.0
goodnatured	1.0,1.0,0.0
goodness	1.0,3.0,0.0
goods	1.0,1.0,0.0
gothic	1.0,1.0,0.0
government	2.0,1.0,0.0
governments	1.0,1.0,0.0
grace	1.0,1.0,0.0
graceless	1.0,1.0,0.0
gracious	1.0,1.0,0.0
grand	1.0,1.0,0.0
grandames	1.0,1.0,0.0
grandeur	1.0,1.0,0.0
grass	1.0,1.0,0.0
gratitude	1.0,1.0,0.0
grave	1.0,1.0,0.0
gravitation	1.0,1.0,0.0
great	13.0,1.3076923076923077,0.3668639053254439
greater	4.0,1.25,0.1875
greatness	2.0,1.0,0.0
greece	1.0,1.0,0.0
greenwich	1.0,1.0,0.0
greet	1.0,1.0,0.0
greeting	1.0,1.0,0.0
grind	1.0,1.0,0.0
ground	1.0,1.0,0.0
grounded	1.0,1.0,0.0
grounds	1.0,1.0,0.0
grow	4.0,1.0,0.0
growl	1.0,1.0,0.0
grown	1.0,1.0,0.0
grows	1.0,1.0,0.0
growth	1.0,1.0,0.0
grudge	1.0,1.0,0.0
guards	1.0,1.0,0.0
guides	1.0,1.0,0.0
gulf	1.0,1.0,0.0
gustavus	1.0,1.0,0.0
habit	2.0,1.0,0.0
had	3.0,1.0,0.0
half	2.0,1.0,0.0
hampshire	2.0,1.0,0.0
hand	1.0,1.0,0.0
handkerchief	1.0,1.0,0.0
handmill	1.0,1.0,0.0
hands	3.0,1.0,0.0
handsomer	1.0,1.0,0.0
happen	1.0,1.0,0.0
happier	1.0,1.0,0.0
happy	1.0,1.0,0.0
hard	2.0,1.5,0.25
harder	1.0,1.0,0.0
hark	1.0,1.0,0.0
harlot	1.0,1.0,0.0
harm	1.0,1.0,0.0
harmonious	1.0,1.0,0.0
harmony	1.0,1.0,0.0
harsh	1.0,1.0,0.0
has	18.0,1.7777777777777777,1.1728395061728394
hast	1.0,1.0,0.0
hated	1.0,1.0,0.0
hates	2.0,1.0,0.0
hatred	2.0,1.0,0.0
have	27.0,1.8518518518518519,1.1632373113854593
having	3.0,1.0,0.0
hawk	1.0,1.0,0.0
he	31.0,2.838709677419355,5.941727367325701
head	2.0,1.0,0.0
heal	1.0,1.0,0.0
healing	1.0,1.0,0.0
health	3.0,1.0,0.0
healthy	1.0,1.0,0.0
hear	6.0,1.0,0.0
heard	2.0,1.0,0.0
hears	1.0,1.0,0.0
heart	9.0,1.1111111111111112,0.0987654320987652
hearth	1.0,1.0,0.0
heaven	1.0,1.0,0.0
heedless	1.0,1.0,0.0
height	4.0,1.0,0.0
held	2.0,1.0,0.0
help	2.0,1.0,0.0
helps	1.0,1.0,0.0
henceforward	2.0,1.5,0.25
her	2.0,2.0,1.0
here	3.0,1.3333333333333333,0.22222222222222232
hereafter	1.0,1.0,0.0
hermit	1.0,1.0,0.0
heroes	2.0,1.0,0.0
hidden	1.0,1.0,0.0
hide	1.0,1.0,0.0
hieroglyphic	1.0,1.0,0.0
high	2.0,1.0,0.0
highest	5.0,1.0,0.0
him	20.0,1.9,3.2900000000000005
himand	1.0,1.0,0.0
himmaleh	1.0,1.0,0.0
himself	12.0,1.4166666666666667,0.4097222222222219
hindered	2.0,1.0,0.0
his	35.0,2.8857142857142857,3.9297959183673488
history	5.0,1.2,0.16000000000000014
hitherto	1.0,1.0,0.0
hoarded	1.0,1.0,0.0
hobgoblin	1.0,1.0,0.0
holy	2.0,1.0,0.0
homage	1.0,2.0,0.0
home	7.0,1.1428571428571428,0.12244897959183687
honest	4.0,1.0,0.0
honor	2.0,1.0,0.0
honors	1.0,1.0,0.0
hope	7.0,1.1428571428571428,0.12244897959183687
horizon	1.0,1.0,0.0
hospitality	1.0,1.0,0.0
hour	4.0,1.0,0.0
hours	2.0,1.0,0.0
house	5.0,1.0,0.0
housekeepersunder	1.0,1.0,0.0
housekeeping	1.0,1.0,0.0
houses	1.0,1.0,0.0
how	8.0,1.375,0.484375
however	2.0,1.0,0.0
hudson	1.0,1.0,0.0
hum	1.0,1.0,0.0
human	1.0,1.0,0.0
humanity	2.0,1.0,0.0
humbly	1.0,1.0,0.0
hundred	2.0,1.5,0.25
hundreds	1.0,1.0,0.0
hung	1.0,1.0,0.0
hunting	1.0,1.0,0.0
hurl	1.0,1.0,0.0
hurt	1.0,1.0,0.0
husband	1.0,1.0,0.0
husbandry	1.0,1.0,0.0
hutton	1.0,1.0,0.0
hypocritical	1.0,1.0,0.0
i	22.0,4.681818181818182,35.39876033057851
idea	1.0,1.0,0.0
identical	1.0,1.0,0.0
identity	1.0,1.0,0.0
idlest	1.0,1.0,0.0
idolatries	1.0,1.0,0.0
idolized	1.0,1.0,0.0
idols	1.0,1.0,0.0
if	18.0,2.3333333333333335,3.333333333333333
ignorance	1.0,1.0,0.0
ignorant	1.0,1.0,0.0
ill	1.0,1.0,0.0
imagination	3.0,1.0,0.0
imagine	2.0,1.0,0.0
imagines	1.0,1.0,0.0
imitate	2.0,1.0,0.0
imitation	3.0,1.0,0.0
immaculate	1.0,1.0,0.0
immense	1.0,1.0,0.0
immortal	2.0,1.0,0.0
immortals	1.0,1.0,0.0
impair	1.0,1.0,0.0
imparted	1.0,1.0,0.0
imparting	1.0,1.0,0.0
impertinence	1.0,1.0,0.0
impiety	1.0,1.0,0.0
importune	2.0,1.0,0.0
imposes	1.0,1.0,0.0
impossible	1.0,1.0,0.0
impression	3.0,1.0,0.0
improved	1.0,1.0,0.0
improvement	1.0,1.0,0.0
improvements	1.0,1.0,0.0
improves	1.0,1.0,0.0
impulses	1.0,1.0,0.0
impure	2.0,1.0,0.0
in	45.0,3.8666666666666667,3.5377777777777766
inasmuch	1.0,1.0,0.0
inaudible	1.0,1.0,0.0
inborn	1.0,1.0,0.0
including	1.0,1.0,0.0
increases	1.0,1.0,0.0
incredible	1.0,1.0,0.0
independence	2.0,1.0,0.0
independent	1.0,2.0,0.0
indifference	1.0,1.0,0.0
indifferent	1.0,1.0,0.0
indignation	1.0,1.0,0.0
individual	1.0,1.0,0.0
indomitable	1.0,1.0,0.0
inequalities	1.0,1.0,0.0
infancy	1.0,1.0,0.0
infant	1.0,1.0,0.0
infinite	1.0,1.0,0.0
infirmity	1.0,1.0,0.0
inflexibility	1.0,1.0,0.0
influence	1.0,1.0,0.0
information	1.0,1.0,0.0
inhabit	1.0,1.0,0.0
inheritance	1.0,1.0,0.0
injury	1.0,1.0,0.0
inly	1.0,1.0,0.0
inmost	1.0,1.0,0.0
innocence	1.0,1.0,0.0
inquire	2.0,1.0,0.0
inquiry	1.0,1.0,0.0
insane	2.0,1.0,0.0
insects	1.0,1.0,0.0
insignificant	1.0,1.0,0.0
insist	1.0,1.0,0.0
insolvent	1.0,1.0,0.0
inspiration	1.0,1.0,0.0
installed	1.0,1.0,0.0
instant	1.0,1.0,0.0
instantly	1.0,1.0,0.0
instead	2.0,1.0,0.0
instill	1.0,1.0,0.0
instinct	1.0,1.0,0.0
instincts	1.0,1.0,0.0
institution	2.0,1.0,0.0
institutions	4.0,1.0,0.0
instructed	2.0,1.0,0.0
insurance	1.0,1.0,0.0
integrity	1.0,1.0,0.0
intellect	2.0,1.0,0.0
intellects	1.0,1.0,0.0
intellectual	3.0,1.0,0.0
intelligence	1.0,1.0,0.0
interest	2.0,1.0,0.0
interesting	1.0,1.0,0.0
interests	1.0,1.0,0.0
interloper	2.0,1.0,0.0
internal	1.0,1.0,0.0
interpose	1.0,1.0,0.0
intervals	1.0,1.0,0.0
interweave	1.0,1.0,0.0
into	16.0,1.6875,0.96484375
intoxicated	1.0,3.0,0.0
intrinsic	1.0,1.0,0.0
introduced	1.0,1.0,0.0
intruding	1.0,1.0,0.0
intuition	2.0,1.0,0.0
invaders	1.0,1.0,0.0
invalids	2.0,1.0,0.0
invention	1.0,1.0,0.0
inventions	1.0,1.0,0.0
invigorate	1.0,1.0,0.0
involuntary	1.0,2.0,0.0
iron	2.0,1.0,0.0
irresponsible	1.0,1.0,0.0
is	48.0,4.8125,12.40234375
isolation	1.0,1.0,0.0
israelites	1.0,1.0,0.0
issues	1.0,1.0,0.0
it	42.0,3.261904761904762,4.7647392290249435
italy	1.0,2.0,0.0
itelse	1.0,1.0,0.0
itone	1.0,1.0,0.0
its	16.0,1.8125,1.02734375
itself	11.0,1.1818181818181819,0.14876033057851212
jail	1.0,1.0,0.0
jeremiah	1.0,1.0,0.0
jesus	2.0,1.0,0.0
john	1.0,1.0,0.0
jointstock	1.0,1.0,0.0
joseph	1.0,1.0,0.0
journeys	1.0,1.0,0.0
joy	2.0,1.0,0.0
joyful	2.0,1.0,0.0
jubilant	1.0,1.0,0.0
judas	1.0,1.0,0.0
judge	1.0,1.0,0.0
judgment	2.0,1.0,0.0
just	3.0,1.0,0.0
justice	1.0,1.0,0.0
justify	2.0,1.0,0.0
keep	4.0,1.0,0.0
keeps	2.0,1.0,0.0
kernel	1.0,1.0,0.0
kind	1.0,1.0,0.0
king	1.0,1.0,0.0
kingdom	1.0,1.0,0.0
kingdoms	1.0,1.0,0.0
kings	3.0,1.0,0.0
kneeling	1.0,2.0,0.0
knock	1.0,1.0,0.0
know	11.0,1.5454545454545454,2.0661157024793386
knowing	1.0,1.0,0.0
known	2.0,1.0,0.0
knows	8.0,1.125,0.109375
lacks	1.0,1.0,0.0
lad	1.0,1.0,0.0
laid	1.0,1.0,0.0
laments	1.0,1.0,0.0
lands	1.0,1.0,0.0
lap	1.0,1.0,0.0
large	1.0,1.0,0.0
las	1.0,1.0,0.0
last	8.0,1.25,0.4375
late	1.0,1.0,0.0
latent	1.0,1.0,0.0
later	1.0,1.0,0.0
laudation	1.0,1.0,0.0
lavoisier	1.0,1.0,0.0
law	9.0,1.3333333333333333,0.22222222222222232
laws	1.0,1.0,0.0
lax	1.0,1.0,0.0
leads	2.0,1.0,0.0
leafbud	1.0,1.0,0.0
leafless	1.0,1.0,0.0
lean	3.0,1.0,0.0
leaning	1.0,1.0,0.0
learn	1.0,1.0,0.0
learned	2.0,1.0,0.0
least	2.0,1.0,0.0
leave	3.0,1.0,0.0
length	1.0,1.0,0.0
lengthened	1.0,1.0,0.0
less	4.0,1.0,0.0
lesson	1.0,1.0,0.0
lest	2.0,1.0,0.0
let	11.0,1.8181818181818181,1.239669421487604
lethe	1.0,1.0,0.0
liberty	2.0,1.0,0.0
libraries	1.0,1.0,0.0
lie	1.0,1.0,0.0
lies	5.0,1.0,0.0
life	14.0,1.4285714285714286,0.6734693877551021
life's	1.0,1.0,0.0
light	6.0,1.5,0.5833333333333335
like	11.0,1.4545454545454546,0.611570247933884
limbs	1.0,1.0,0.0
line	1.0,2.0,0.0
lines	1.0,1.0,0.0
lintels	1.0,1.0,0.0
little	3.0,1.6666666666666667,0.22222222222222188
live	7.0,1.4285714285714286,0.2448979591836733
lived	2.0,1.0,0.0
lives	4.0,1.25,0.1875
living	3.0,1.0,0.0
lo	1.0,1.0,0.0
locke	1.0,1.0,0.0
long	2.0,1.0,0.0
longer	2.0,1.5,0.25
look	6.0,1.0,0.0
looked	1.0,2.0,0.0
looking	1.0,1.0,0.0
looks	2.0,1.0,0.0
lord	1.0,1.0,0.0
lordship	1.0,1.0,0.0
lose	3.0,1.0,0.0
loses	3.0,1.0,0.0
lost	3.0,1.3333333333333333,0.22222222222222232
lot	1.0,1.0,0.0
loth	1.0,1.0,0.0
loud	1.0,1.0,0.0
love	6.0,2.5,1.583333333333333
loves	1.0,1.0,0.0
low	3.0,1.0,0.0
lower	2.0,1.0,0.0
loyalty	1.0,1.0,0.0
luminaries	1.0,1.0,0.0
lungs	1.0,1.0,0.0
luster	2.0,1.0,0.0
luther	2.0,1.0,0.0
lying	1.0,2.0,0.0
machinery	2.0,1.5,0.25
made	7.0,1.0,0.0
magazines	1.0,1.0,0.0
magnanimity	1.0,1.0,0.0
magnetism	1.0,1.0,0.0
magnetized	1.0,1.0,0.0
maine	1.0,1.0,0.0
maintain	1.0,1.0,0.0
majesty	2.0,1.0,0.0
make	9.0,1.2222222222222223,0.3950617283950615
maker	1.0,1.0,0.0
makes	7.0,1.0,0.0
malice	1.0,1.0,0.0
man	33.0,2.212121212121212,2.8337924701561077
man's	2.0,1.0,0.0
manhood	3.0,1.0,0.0
manifest	1.0,1.0,0.0
mankindalthough	1.0,1.0,0.0
manly	2.0,1.0,0.0
manner	1.0,1.0,0.0
many	2.0,1.0,0.0
marble	1.0,1.0,0.0
mark	1.0,1.0,0.0
marriages	1.0,1.0,0.0
master	2.0,1.5,0.25
master's	1.0,1.0,0.0
masterly	1.0,1.0,0.0
masters	1.0,1.0,0.0
mat	1.0,1.0,0.0
matter	1.0,1.0,0.0
maturation	1.0,1.0,0.0
may	13.0,1.4615384615384615,0.4023668639053257
mazes	1.0,1.0,0.0
me	13.0,2.1538461538461537,4.59171597633136
mean	3.0,1.0,0.0
meaning	1.0,1.0,0.0
meanness	2.0,1.0,0.0
means	4.0,1.0,0.0
meantime	1.0,1.0,0.0
measure	2.0,1.5,0.25
measures	1.0,1.0,0.0
mechanical	1.0,1.0,0.0
mediatorial	1.0,1.0,0.0
mediocrity	1.0,1.0,0.0
meet	1.0,1.0,0.0
meeting	1.0,1.0,0.0
meetinghouses	1.0,1.0,0.0
members	1.0,2.0,0.0
memory	4.0,1.5,0.75
men	26.0,1.6153846153846154,1.0059171597633134
men's	3.0,1.0,0.0
mendicant	2.0,1.0,0.0
menthat	1.0,1.0,0.0
merchant	1.0,1.0,0.0
mere	1.0,1.0,0.0
merely	2.0,1.0,0.0
merit	1.0,1.0,0.0
merits	1.0,1.0,0.0
metaphysics	1.0,1.0,0.0
method	1.0,1.0,0.0
methodism	1.0,1.0,0.0
midst	1.0,1.0,0.0
might	2.0,1.0,0.0
miles	1.0,1.0,0.0
millioncolored	1.0,1.0,0.0
millionorbed	1.0,1.0,0.0
millions	1.0,1.0,0.0
milton	2.0,1.0,0.0
mind	11.0,1.5454545454545454,0.7933884297520661
minds	4.0,1.0,0.0
mine	1.0,2.0,0.0
minister	1.0,1.0,0.0
ministers	1.0,1.0,0.0
minors	1.0,1.0,0.0
miracle	1.0,1.0,0.0
miracles	2.0,1.0,0.0
miraculous	1.0,1.0,0.0
miscarry	1.0,1.0,0.0
miscellaneous	1.0,1.0,0.0
missionary	1.0,1.0,0.0
misunderstood	1.0,3.0,0.0
misunderstoodis	1.0,1.0,0.0
mob	1.0,1.0,0.0
mobs	1.0,1.0,0.0
model	1.0,2.0,0.0
modes	1.0,1.0,0.0
modest	1.0,1.0,0.0
moldered	1.0,1.0,0.0
moment	5.0,1.2,0.16000000000000014
moments	2.0,1.0,0.0
monachism	1.0,1.0,0.0
money	1.0,1.0,0.0
moon	1.0,1.0,0.0
moral	1.0,1.0,0.0
more	11.0,1.2727272727272727,0.3801652892561984
morning	1.0,1.0,0.0
mortal	1.0,1.0,0.0
mortifying	1.0,1.0,0.0
moses	2.0,1.0,0.0
most	5.0,1.2,0.16000000000000014
mother	3.0,1.0,0.0
motions	1.0,1.0,0.0
motives	1.0,1.0,0.0
moved	1.0,2.0,0.0
moves	1.0,1.0,0.0
mow	1.0,1.0,0.0
much	14.0,1.2142857142857142,0.16836734693877564
multitude	2.0,1.5,0.25
murmur	1.0,1.0,0.0
muscle	1.0,1.0,0.0
muscles	1.0,1.0,0.0
muse	1.0,1.0,0.0
must	18.0,1.6111111111111112,1.126543209876543
mutation	1.0,1.0,0.0
mutual	1.0,1.0,0.0
my	15.0,2.6,3.973333333333332
myself	3.0,1.6666666666666667,0.8888888888888884
naked	2.0,1.0,0.0
name	4.0,1.25,0.1875
names	2.0,1.5,0.25
namethe	1.0,1.0,0.0
naples	1.0,2.0,0.0
napoleon	1.0,1.0,0.0
nation	2.0,1.0,0.0
nations	3.0,1.0,0.0
native	2.0,1.0,0.0
natural	2.0,1.0,0.0
nature	18.0,1.3333333333333333,0.44444444444444464
natures	1.0,1.0,0.0
naught	1.0,1.0,0.0
nautical	1.0,1.0,0.0
ne	1.0,1.0,0.0
near	3.0,1.0,0.0
nearest	1.0,1.0,0.0
neat	1.0,1.0,0.0
necessary	1.0,1.0,0.0
necessities	1.0,1.0,0.0
necessity	2.0,1.0,0.0
need	5.0,1.2,0.16000000000000014
needs	1.0,1.0,0.0
neglect	1.0,1.0,0.0
neighbor	1.0,1.0,0.0
neutrality	1.0,1.0,0.0
never	6.0,1.1666666666666667,0.13888888888888862
new	13.0,2.0,2.9230769230769234
news	1.0,1.0,0.0
newspaper	2.0,1.0,0.0
newton	2.0,1.0,0.0
next	2.0,1.0,0.0
night	3.0,1.0,0.0
nineteenth	1.0,1.0,0.0
no	26.0,1.6538461538461537,1.3801775147928992
noble	3.0,1.0,0.0
nobody	1.0,1.0,0.0
nonappearance	1.0,1.0,0.0
nonchalance	1.0,1.0,0.0
nonconformist	1.0,1.0,0.0
nonconformity	1.0,1.0,0.0
none	3.0,1.3333333333333333,0.22222222222222232
nor	6.0,1.0,0.0
not	39.0,3.1025641025641026,7.117685733070349
notebooks	1.0,1.0,0.0
nothing	11.0,1.0909090909090908,0.08264462809917372
notice	2.0,1.0,0.0
notion	1.0,1.0,0.0
nourish	1.0,1.0,0.0
nourishing	1.0,1.0,0.0
now	10.0,1.3,0.4099999999999999
number	2.0,1.0,0.0
numbers	2.0,1.0,0.0
numerous	1.0,1.0,0.0
o	2.0,3.0,4.0
oak	1.0,1.0,0.0
oar	1.0,1.0,0.0
obedience	2.0,1.0,0.0
obey	3.0,1.0,0.0
obeying	1.0,1.0,0.0
objection	2.0,1.0,0.0
objects	1.0,1.0,0.0
obligation	1.0,1.0,0.0
obscurely	1.0,1.0,0.0
obsequious	1.0,1.0,0.0
observe	2.0,1.0,0.0
observed	3.0,1.0,0.0
obviously	1.0,1.0,0.0
occasion	2.0,1.0,0.0
occupations	1.0,1.0,0.0
ocean	2.0,1.0,0.0
of	50.0,7.32,26.537599999999998
off	6.0,1.0,0.0
office	4.0,1.0,0.0
offices	2.0,1.0,0.0
old	6.0,1.5,0.5833333333333335
older	1.0,1.0,0.0
on	31.0,1.6129032258064515,1.850156087408949
once	5.0,1.0,0.0
one	19.0,1.6842105263157894,1.3739612188365653
ones	1.0,1.0,0.0
only	7.0,1.2857142857142858,0.204081632653061
onward	1.0,1.0,0.0
open	1.0,1.0,0.0
operaglass	1.0,1.0,0.0
opinion	3.0,1.0,0.0
opinions	3.0,1.0,0.0
opposed	1.0,1.0,0.0
opposition	1.0,1.0,0.0
or	33.0,2.696969696969697,3.847566574839303
oracles	1.0,1.0,0.0
orbit	2.0,1.0,0.0
ordinarily	1.0,1.0,0.0
organs	2.0,1.0,0.0
origin	2.0,1.0,0.0
original	3.0,1.0,0.0
ornaments	1.0,1.0,0.0
ostentation	1.0,1.0,0.0
other	12.0,1.25,0.1875
others	2.0,1.0,0.0
otherwise	1.0,1.0,0.0
ought	1.0,1.0,0.0
our	21.0,2.9523809523809526,3.6643990929705215
ourselves	3.0,1.0,0.0
out	11.0,1.2727272727272727,0.19834710743801653
outline	1.0,1.0,0.0
outmostand	1.0,1.0,0.0
over	4.0,1.0,0.0
overload	1.0,1.0,0.0
overpower	1.0,1.0,0.0
overt	1.0,1.0,0.0
owes	1.0,1.0,0.0
own	17.0,1.411764705882353,0.4775086505190309
pack	1.0,1.0,0.0
pain	1.0,1.0,0.0
painter	1.0,1.0,0.0
palace	1.0,1.0,0.0
palaces	1.0,1.0,0.0
palms	1.0,1.0,0.0
palmyra	1.0,1.0,0.0
parable	1.0,1.0,0.0
parade	1.0,1.0,0.0
paradise	1.0,1.0,0.0
parallax	1.0,1.0,0.0
parent	1.0,1.0,0.0
parents	1.0,1.0,0.0
parish	1.0,1.0,0.0
parlor	3.0,1.0,0.0
parry	1.0,1.0,0.0
part	1.0,1.0,0.0
particle	1.0,1.0,0.0
particular	4.0,1.0,0.0
particulars	1.0,2.0,0.0
parties	1.0,1.0,0.0
party	1.0,2.0,0.0
pass	4.0,1.25,0.1875
passage	1.0,1.0,0.0
passes	1.0,1.0,0.0
passing	1.0,1.0,0.0
passion	1.0,1.0,0.0
past	6.0,1.5,0.25
patriarchs	1.0,1.0,0.0
patriot	1.0,1.0,0.0
paul	1.0,1.0,0.0
pay	3.0,1.6666666666666667,0.8888888888888884
peace	2.0,1.5,0.25
peddles	1.0,1.0,0.0
pedigree	1.0,1.0,0.0
peep	1.0,1.0,0.0
pen	1.0,1.0,0.0
penances	1.0,1.0,0.0
pencil	1.0,1.0,0.0
people	6.0,1.0,0.0
perceive	1.0,1.0,0.0
perceives	1.0,1.0,0.0
perceiving	1.0,1.0,0.0
perception	3.0,1.6666666666666667,0.8888888888888884
perceptions	1.0,3.0,0.0
perfect	7.0,1.0,0.0
period	1.0,1.0,0.0
periodical	1.0,1.0,0.0
perishing	1.0,1.0,0.0
permeable	1.0,1.0,0.0
permitted	1.0,1.0,0.0
perpetually	1.0,1.0,0.0
persevering	1.0,1.0,0.0
person	5.0,1.0,0.0
